geo_h3_10,city,Автозапчасти для иномарок,Авторемонт и техобслуживание (СТО),Алкогольные напитки,Аптеки,Банки,Быстрое питание,Доставка готовых блюд,Женская одежда,Кафе,Косметика / Парфюмерия,Ногтевые студии,Овощи / Фрукты,Парикмахерские,Платёжные терминалы,Постаматы,Продуктовые магазины,Пункты выдачи интернет-заказов,Рестораны,Страхование,Супермаркеты,Цветы,Шиномонтаж,lat,lon
8a110615e187fff,Санкт-Петербург,,3.0,,,,,,,,,2.0,,,,,,,,,,,,59.87599521338775,30.251790688556728
8a110615e197fff,Санкт-Петербург,,7.0,,,,,,,,,,,,,,,,,,,,,59.8748774066008,30.25215500281759
8a110615e19ffff,Санкт-Петербург,,,,,,,,,,1.0,,,,,,,1.0,,,,,,59.875658963269146,30.25371114165482
8a110615e207fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.88414681956712,30.26543552076077
8a110615e217fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,1.0,2.0,,,,59.88302895182435,30.26579953235551
8a110615e247fff,Санкт-Петербург,,,,,1.0,,,,,,2.0,,3.0,,,1.0,3.0,,,,1.0,,59.88682765779172,30.26818570743659
8a110615e24ffff,Санкт-Петербург,,,1.0,,,,,,,,,,2.0,,1.0,,,,,2.0,1.0,,59.88760913333506,30.269742953817865
8a110615e26ffff,Санкт-Петербург,,,,,,,,4.0,1.0,3.0,,,,2.0,,2.0,,,1.0,,,,59.88794552282163,30.267821724340887
8a110615e277fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.88604617273616,30.2666285519415
8a110615e28ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.8823561062741,30.26964142145586
8a110615e297fff,Санкт-Петербург,,,,,,,,6.0,,3.0,,,,,1.0,,,,,,,,59.88045674941312,30.268448320325017
8a110615e29ffff,Санкт-Петербург,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,2.0,1.0,,59.88123819554959,30.270005295379462
8a110615e2b7fff,Санкт-Петербург,,,,,,,,3.0,,,,,,,,,,,,,,,59.8807931889252,30.26652749003533
8a110615e2cffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,2.0,,,59.88503690273938,30.27239189277051
8a110615e2dffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.883918985585794,30.272755716335094
8a110615e317fff,Санкт-Петербург,,,,,,,,,,,,,,2.0,,,,,,,,,59.88292013744152,30.260400838709284
8a110615e387fff,Санкт-Петербург,,,,,,,,,,,2.0,,,1.0,,,,,,,,,59.88146596531482,30.26268582005233
8a110615e38ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,59.88224746332123,30.264242630774703
8a110615e397fff,Санкт-Петербург,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,59.88034810400519,30.263049881959283
8a110615e39ffff,Санкт-Петербург,,2.0,,,,,,1.0,,,,,,,,,,,,2.0,,,59.88112959422559,30.26460665660963
8a110615e3b7fff,Санкт-Петербург,,,,2.0,2.0,,,,,,,,,,,,,,,,,,59.880684457807625,30.2611291001827
8a110615e40ffff,Санкт-Петербург,,,1.0,,,,,,1.0,,,,2.0,2.0,,1.0,,,,2.0,,,59.871632760350096,30.25864439486561
8a110615e41ffff,Санкт-Петербург,,,2.0,2.0,,,,,,1.0,,,2.0,,,,,,,,,,59.87051487539523,30.259008469973857
8a110615e427fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,59.87118761362354,30.255168036114917
8a110615e437fff,Санкт-Петербург,,4.0,,,,,,,,,,,,,,,,,,,,,59.870069753383234,30.255532205128223
8a110615e44ffff,Санкт-Петербург,,,1.0,2.0,,,,,,,,,,1.0,,,,,,2.0,,,59.87431362077664,30.261392922945117
8a110615e457fff,Санкт-Петербург,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,59.87241424960518,30.26020062592843
8a110615e45ffff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,1.0,,59.87319572937134,30.261756947794904
8a110615e467fff,Санкт-Петербург,,,,,,,,,,,,,,,2.0,,,,,2.0,,,59.8738685028672,30.257916179145127
8a110615e477fff,Санкт-Петербург,1.0,,,,,,,,,,,1.0,2.0,1.0,,3.0,,,,,,,59.872750636174366,30.258280297923346
8a110615e487fff,Санкт-Петербург,,,1.0,4.0,1.0,,,,,,,1.0,,4.0,,2.0,,,1.0,4.0,,,59.8682790780973,30.259736554696055
8a110615e48ffff,Санкт-Петербург,,,,2.0,2.0,,,,,,,,2.0,,,,1.0,,,,,,59.869060543977405,30.26129267763659
8a110615e497fff,Санкт-Петербург,,,1.0,4.0,,2.0,,,2.0,,,,2.0,,1.0,,1.0,,,2.0,3.0,,59.86716116575594,30.26010056431384
8a110615e49ffff,Санкт-Петербург,,,,2.0,1.0,4.0,,,,,,,2.0,4.0,1.0,,1.0,,1.0,,1.0,,59.86794262384363,30.26165665121641
8a110615e4a7fff,Санкт-Петербург,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,59.8686154981536,30.257816455057373
8a110615e4affff,Санкт-Петербург,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,59.86939698131072,30.259372523249983
8a110615e4b7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,2.0,,,,,,59.86749760273296,30.25818052253739
8a110615e4d7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,1.0,,59.8698420003708,30.262848891364666
8a110615e4e7fff,Санкт-Петербург,,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,59.87129635685905,30.260564664994536
8a110615e4f7fff,Санкт-Петербург,,,,,,,,4.0,,2.0,,,,,,,2.0,2.0,1.0,,,,59.87017845498283,30.26092868222992
8a110615e58ffff,Санкт-Петербург,,,,,,3.0,,,,,,,,,,1.0,,,,2.0,,,59.8689518840131,30.25589635230471
8a110615e59ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.86783400551406,30.25626047764632
8a110615e627fff,Санкт-Петербург,,,,,,,,,,,,,,,1.0,,,,,,,,59.87665802648283,30.26606254160173
8a110615e657fff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,,,,,4.0,,,59.87788440856169,30.271096786186305
8a110615e667fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.87933883733727,30.26881220850391
8a110615e6a7fff,Санкт-Петербург,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,59.87408568098213,30.268710839135977
8a110615e6b7fff,Санкт-Петербург,,,,,,,1.0,,,,,,,,,,,,,,3.0,,59.87296773102751,30.269074654265317
8a110615e6cffff,Санкт-Петербург,,,,2.0,,,,,,,,,,2.0,1.0,,1.0,,,4.0,,,59.87721129079817,30.2749381994076
8a110615e6e7fff,Санкт-Петербург,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,59.876766461297215,30.271460572807047
8a110615e6effff,Санкт-Петербург,,,,,1.0,,,,,,,,,,,,,,,,,,59.87754786678583,30.273017494372017
8a110615e6f7fff,Санкт-Петербург,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,59.87564850489994,30.27182433760689
8a110615e70ffff,Санкт-Петербург,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,59.8769944652608,30.264141936659307
8a110615e71ffff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,59.8758765674104,30.26450591122548
8a110615e747fff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,,,,,2.0,,,59.87889382862449,30.26533464277134
8a110615e74ffff,Санкт-Петербург,1.0,,1.0,2.0,,3.0,,3.0,,,,,,1.0,3.0,,2.0,,,2.0,,,59.8796752937706,30.266891436124173
8a110615e757fff,Санкт-Петербург,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,59.877775932120805,30.265698603102
8a110615e75ffff,Санкт-Петербург,,,,4.0,1.0,1.0,,,,,,,4.0,1.0,1.0,,,,,,,,59.878557389480456,30.267255360381643
8a110615e767fff,Санкт-Петербург,,,,,,3.0,,,,,,,4.0,1.0,2.0,1.0,1.0,,,,,,59.879230233559056,30.263413922028104
8a110615e76ffff,Санкт-Петербург,,,,,,6.0,,40.0,,3.0,,,,4.0,1.0,,,,,,,,59.88001171599303,30.26497066060785
8a110615e797fff,Санкт-Петербург,,,,2.0,,,,,,,,,,2.0,1.0,1.0,,,,2.0,,,59.872522819064685,30.26559770394963
8a110615e7a7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,1.0,,,,,,59.87397719964611,30.263313360470665
8a110615e7b7fff,Санкт-Петербург,,,2.0,,,,,,,,,,,1.0,3.0,,,,,,,,59.87285929131964,30.263677327436326
8a110615ea5ffff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.88884537769369,30.256658612376444
8a110615eaeffff,Санкт-Петербург,,4.0,,,,,,,,,,,,,,,,,,,,,59.8877276050757,30.25702292120824
8a110615ebaffff,Санкт-Петербург,,,,,,,,2.0,1.0,,,,,,,,,,,,,,59.88493733876138,30.24887538771337
8a110615ec4ffff,Санкт-Петербург,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,59.8766676110236,30.24794977306009
8a110615ec6ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.87700375854203,30.246029310670124
8a110615ecdffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.87297803232136,30.25096328322889
8a110615ed57fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.874658852844654,30.24136182398376
8a11061690cffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,2.0,,,,,59.98827723651785,30.187823759572996
8a110616912ffff,Санкт-Петербург,,,,,,,,,,,,,,2.0,,,,,,,,,59.98838192513907,30.17507656372208
8a1106169177fff,Санкт-Петербург,,1.0,,,,,,,1.0,,,,,,,,,,,,,,59.98916460068196,30.176634917766613
8a110616920ffff,Санкт-Петербург,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,4.0,,,59.99364083643395,30.19332519425878
8a110616921ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.992524152674434,30.193692387618164
8a110616924ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,59.99632261186813,30.19607664335753
8a1106169257fff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,1.0,,,,,,59.99442338390148,30.194884444710837
8a110616925ffff,Санкт-Петербург,,,,,,,,,1.0,,3.0,1.0,2.0,,,,,,,,,,59.99520592182795,30.19644378652781
8a1106169277fff,Санкт-Петербург,2.0,,,,,,,,,,,,,,,,,,,,,,59.99475751096418,30.1929579788139
8a1106169297fff,Санкт-Петербург,,,,,,,,,,,,1.0,,,,,,,,,,,59.98917404602916,30.19479383520323
8a11061692b7fff,Санкт-Петербург,,,1.0,,,,,,,,,,2.0,,,,1.0,,1.0,,,,59.98950822373559,30.19286765737481
8a11061692d7fff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,,59.99185579633083,30.197545083550477
8a11061692effff,Санкт-Петербург,,,,4.0,,,,,,,1.0,,,1.0,,,,,,2.0,,,59.99408922255777,30.19681090761541
8a1106169397fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,1.0,,,,,59.98905980660689,30.189382572400607
8a110616939ffff,Санкт-Петербург,1.0,,,,,,,,,,,,,,,,,,,,1.0,,59.98984236716638,30.19094147655952
8a11061693b7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,3.0,,,,,59.98939389847403,30.18745644382398
8a110616962ffff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,1.0,,,,,,59.98615808500706,30.19396908085489
8a110616964ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,59.98850558778706,30.198646181882125
8a1106169657fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.98660634952152,30.19745408163879
8a110616965ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,,,,,,59.98738883315509,30.199013170514935
8a110616966ffff,Санкт-Петербург,,,,2.0,,3.0,,,,,2.0,,1.0,2.0,5.0,,,,,4.0,,,59.98883983404653,30.196720010040465
8a11061696c7fff,Санкт-Петербург,,,,,,,,,,,,,2.0,1.0,,,,,,2.0,,,59.98515529622024,30.19974708157577
8a11061696cffff,Санкт-Петербург,,,1.0,,,,,,,,,,2.0,1.0,1.0,,2.0,,,,,,59.98593775480113,30.201306189517663
8a1106169747fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,59.98760898454004,30.191675897355022
8a110616976ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,3.0,,,,,,59.98872568046615,30.19130869799849
8a1106169817fff,Санкт-Петербург,,,,,,,,,,,,,,,,,1.0,,,,,,59.988600691489246,30.167740524829476
8a110616992ffff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,,59.99071828629538,30.16159465827885
8a1106169957fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,3.0,,,,,59.991167402386,30.16507867610962
8a110616d267fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.99506821692006,30.154711806475188
8a110616d277fff,Санкт-Петербург,,,,,,1.0,,,,,,,,,,,,,,,,,59.99395184384322,30.15508011145456
8a110616d2d7fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,1.0,,,,,,,59.99105191512095,30.159668660089935
8a110616d32ffff,Санкт-Петербург,,,,,,1.0,,,,,,,,,,,,,,,,,59.99305296859925,30.148112609972657
8a110616d357fff,Санкт-Петербург,,,1.0,2.0,,,1.0,1.0,,,,,,,,,2.0,,,2.0,,,59.99350244535693,30.151596261218245
8a110616d36ffff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,,59.995735132742496,30.150859440675195
8a110616d377fff,Санкт-Петербург,,2.0,,,,,,,1.0,,,,,,,,,,,,,,59.993835885878745,30.149670190340544
8a110616d66ffff,Санкт-Петербург,,,,,,,,,1.0,,,,1.0,,,,,,,,,,59.98803622866655,30.1588471337209
8a110616da8ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.99260341358291,30.14462915772657
8a110616dab7fff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.99103749708823,30.141514564086933
8a110616dac7fff,Санкт-Петербург,,,1.0,,,,,,,,,,,1.0,1.0,,,,,4.0,,,59.99450266414423,30.145818039922972
8a110616dad7fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.993386357605296,30.1461865914964
8a110616dadffff,Санкт-Петербург,,,1.0,2.0,,2.0,,3.0,1.0,4.0,,,1.0,,1.0,,1.0,,,,2.0,,59.99416929214101,30.147744116574007
8a110616daeffff,Санкт-Петербург,4.0,,,,,,,,,,,,,,,,,,,,,,59.99561896144735,30.145449466190524
8a110616daf7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,1.0,,,,,59.99371971235376,30.144260570139355
8a110616db77fff,Санкт-Петербург,,,,,,,,,,,1.0,,,,,,,,,,,,59.99616901029614,30.13618761355257
8a1106172017fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.85644799658956,30.122477092921592
8a1106172087fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,1.0,,59.85499671265574,30.12476316940033
8a1106172097fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.85387978540439,30.12513086081058
8a110617210ffff,Санкт-Петербург,1.0,,,,,,,,,,,,,,,,,,,,,,59.858233483926014,30.118272449855255
8a110617219ffff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.85454855078954,30.1212943626922
8a1106172567fff,Санкт-Петербург,,,,,,,2.0,,,,,,,,,,,,,,,,59.85264910220246,30.120111772352868
8a110617269ffff,Санкт-Петербург,,,1.0,,,,,,,,,,,,,,,,,,,,59.85232042187872,30.140109510710538
8a11061726b7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.85187267028924,30.13664028757955
8a11061726d7fff,Санкт-Петербург,,,,,,,2.0,,,,,,,,,,,,,,,,59.85421986441598,30.14129338043407
8a1106172ccffff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.85298343353092,30.11819363167031
8a1106173697fff,Санкт-Петербург,,,,,,,1.0,,,,1.0,,2.0,,,,2.0,,,,,,59.870310541029625,30.157712722096296
8a11061736b7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.87064530142031,30.155793321750803
8a1106176447fff,Санкт-Петербург,,3.0,,,,,,,,,,,,1.0,,,,,,,,,59.85162826695309,30.089715346405495
8a110617670ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,1.0,,59.85509329486444,30.093994739903746
8a1106176717fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.85319383858605,30.09281389276324
8a1106176757fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.85587606530317,30.0955442750144
8a1106176787fff,Санкт-Петербург,,,,,,1.0,,,,,,,,,,,,,,,,,59.85174321427896,30.095100359204352
8a110617678ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.85252596119646,30.09664978748924
8a11061767a7fff,Санкт-Петербург,,,,2.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,59.85207715289838,30.093182468132703
8a11061767affff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.85285991694504,30.094731841496884
8a1106176c27fff,Санкт-Петербург,,,,,,,,,,,,,,,,,1.0,,,,,,59.85161573727216,30.07164441103029
8a1106176c2ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,1.0,,,,,,59.85239867537354,30.07319298285399
8a1106189a07fff,Санкт-Петербург,,,,,,1.0,,4.0,,,,1.0,2.0,,,,,,1.0,2.0,,,59.72136591117357,30.267696438159184
8a1106189a27fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.72170391199294,30.26578422271193
8a1106189a2ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,3.0,,,,,,59.72248469478167,30.2673341379825
8a1106189a77fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,2.0,,,59.72326546822493,30.26888414329863
8a1106189b0ffff,Санкт-Петербург,,,,,,,,,,,,,,,1.0,,,,,,,,59.7220418787434,30.26387200415849
8a1106189b2ffff,Санкт-Петербург,,2.0,,,,,,,1.0,,,,,,,,,,,,,,59.72237981142554,30.26195978250303
8a1106189b47fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.723941436446445,30.26505948592812
8a110618a067fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.67975776550816,30.27034936328845
8a110618ad87fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.66859471479243,30.25595813621493
8a110618ad9ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.66825634763881,30.25786741830017
8a110618e20ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.682255406062026,30.24433424666317
8a110618ecc7fff,Санкт-Петербург,,,,,,,,,,,,,,,,2.0,,,,,,,59.670647773807445,30.22649810317932
8a110619d25ffff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,,59.66578346386335,30.265866301298946
8a110619d377fff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,,,,,,,59.66523771576792,30.257044286116145
8a11061a029ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,2.0,59.67555037264267,30.09717606570666
8a11061a02e7fff,Санкт-Петербург,,,,,,,,,,,1.0,,,,,,,,,,,,59.67890342196188,30.096076106345727
8a11061a069ffff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.66772627576447,30.09974187339761
8a11061a0897fff,Санкт-Петербург,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,59.67164269393031,30.07148898603344
8a11061a08b7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,59.6719780345807,30.06958100831721
8a11061a0d6ffff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,,,,,,,59.671195855878736,30.06804043277459
8a11061a10d7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.69074759392692,30.106581708666337
8a11061a12d7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.696221058721775,30.11738331031744
8a11061a1307fff,Санкт-Петербург,,,1.0,,,,,,,,,,,,,2.0,,,,,,,59.697117910871256,30.10629186494282
8a11061a1317fff,Санкт-Петербург,,,,2.0,,,,,,,,,,,,,,,,,,,59.69600025571416,30.106658440728243
8a11061a1327fff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,1.0,,,,,,59.69745355859629,30.10438223865505
8a11061a13affff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,,,,,,59.69566455709136,30.10856800710443
8a11061a15b7fff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.68046738173986,30.09916004170981
8a11061a1a1ffff,Санкт-Петербург,,2.0,,,,,,,,,,,,,,,,,,,,2.0,59.69924234748618,30.100196208722
8a11061a1a8ffff,Санкт-Петербург,,,,,,,,,,,,2.0,,,,,,,,,,,59.69778917234808,30.102472609628236
8a11061a1a9ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.69667155104132,30.10283929974831
8a11061a1af7fff,Санкт-Петербург,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,59.69890678463396,30.102105897653253
8a11061a2a4ffff,Санкт-Петербург,,,,,1.0,,,,,,,,,2.0,,,,,1.0,2.0,,,59.66627262795493,30.1020162646778
8a11061a4637fff,Санкт-Петербург,,,,,,,,1.0,,,,,,,,,,,,2.0,,,59.66907261370666,30.05615589327645
8a11061ac437fff,Санкт-Петербург,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,59.7019199520708,30.12091533780661
8a11061ac587fff,Санкт-Петербург,,,,,,,,,,,,,,,1.0,,,,,,,,59.70002032333451,30.11973785665475
8a11061ac5affff,Санкт-Петербург,,,,,,,,,,,,,,1.0,,,,,,,,,59.70113805975095,30.11937160727176
8a11061aea2ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,,,59.70146778021595,30.135463673222684
8a11061aea97fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,59.69666010485799,30.13883660474938
8a1106290027fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.87344638457306,30.991389770578014
8a11062956e7fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,59.88925430655154,30.992019429176786
8a110631c10ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,60.03374069411514,30.63361742208649
8a110631c137fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,1.0,,,,60.03218257282215,30.63046366468112
8a1106324d07fff,Санкт-Петербург,,,,,,,,,,3.0,,,,,,1.0,,,,,1.0,,60.060728409369325,30.43169016735162
8a1106324d17fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,2.0,,,60.05961025336921,30.432051264828047
8a1106324d1ffff,Санкт-Петербург,,,,,,,,,,,,,,,,,3.0,,,,,,60.06039109697709,30.433622126385227
8a1106324d2ffff,Санкт-Петербург,,,1.0,2.0,,2.0,2.0,,,,,1.0,,1.0,,,,,,2.0,1.0,,60.06184655612009,30.431329048072364
8a1106324d37fff,Санкт-Петербург,,,,,,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,4.0,,,60.05994754822717,30.430119360899237
8a1106324db7fff,Санкт-Петербург,,,1.0,,,,,,,,,,,,,,,,,,,,60.05737391362445,30.43277339438029
8a1106326027fff,Санкт-Петербург,,4.0,,,,,,,,,,,,,,,,,,,,,60.04861657902867,30.46476171063886
8a1106326037fff,Санкт-Петербург,,,,,,,,,,,,,,,,,,,,,,1.0,60.04749809707136,30.465121739135483
8a1106326117fff,Санкт-Петербург,,,,,,,,,,3.0,1.0,,2.0,,,,,,,,1.0,,60.04705550022765,30.46161887012233
8a110632611ffff,Санкт-Петербург,,,,,,,,,,,,,,,,1.0,,,,,1.0,,60.04783604457337,30.463190244418488
8a1106326137fff,Санкт-Петербург,,,,,,3.0,,,,,,,,,1.0,,1.0,,5.0,,,,60.047393395726,30.45968742681105
8a1106326187fff,Санкт-Петербург,,,,,,,,,1.0,,,,,1.0,,,1.0,,,2.0,,,60.04559908674897,30.46391035348383
8a1106326197fff,Санкт-Петербург,,,,2.0,,,,,,,,,,1.0,,,,,,2.0,,,60.04448059398502,30.46427037541421
8a110632619ffff,Санкт-Петербург,,,,,,,,,,,,,1.0,,,,,,,,,,60.04526110545122,30.46584173092653
8a11063261affff,Санкт-Петербург,,,,,,,,,,,,,2.0,,,,,,,,,,60.046717570278695,30.46355030981924
